client_id,company_name,siren,siret,vat_number,billing_email,billing_contact_name,phone,city,postal_code,country,account_status,last_invoice_date,source_file,notes
B2B-67524-0360,Logistique Moreau EURL,661912845,66191284506747,FR40661912845,facturation.logistiquemoreaueurl@societe.com,Thomas Leroy,+33 7 42 59 55 18,Toulouse,31000,FR,En attente,2024-10-21,manual_onboarding_2023.xlsx,SIRET à vérifier
B2B-91087-0361,Distribution Bernard & Fils,774348733,77434873335992,FR01774348733,facturation.distributionbernardf@gmail.com,Thomas Lemaire,+33 9 43 93 13 14,Nice,06000,FR,Suspendu,2022-05-08,legacy_erp_export.csv,Email facturation manquant
B2B-19556-0362,Logistique Lambert EURL,990516991,99051699135456,FR23990516991,facturation.logistiquelamberteur@gmail.com,,+33 6 93 54 65 71,Marseille,13001,FR,Actif,2024-12-30,migration_batch_12.xlsx,SIRET à vérifier
B2B-99383-0363,Maintenance Lambert SAS,087066268,087066268,FR29087066268,facturation.maintenancelambertsa@gmail.com,Anne Leroy,+33 7 65 17 40 39,Lyon,69001,FR,Actif,2023-05-27,import_crm_2024_Q1.xlsx,
B2B-17425-0364,Industrie Mercier SAS,272405596,27240559652142,FR45272405596,facturation.industriemerciersas@entreprise.fr,François Petit,+33 1 42 79 36 73,Rennes,35000,FR,Actif,2025-02-03,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-79054-0365,Négoce Renault SA,458810563,45881056326680,FR52458810563,facturation.ngocerenaultsa@orange.fr,Thomas Richard,+33 6 25 57 28 14,Lyon,69001,FR,Actif,2023-07-08,manual_onboarding_2023.xlsx,SIRET à vérifier
B2B-49375-0366,Maintenance Marchand SARL,104967065,10496706526965,FR19104967065,facturation.maintenancemarchands@entreprise.fr,Pierre Dupuis,+33 6 94 49 14 79,Toulouse,31000,FR,Actif,2025-04-25,legacy_erp_export.csv,
B2B-54688-0367,Équipements Marchand EURL,966018645,96601864594269,FR42966018645,facturation.quipementsmarchandeu@societe.com,Thomas Michel,+33 7 69 40 26 11,Rennes,35000,FR,En attente,2024-03-19,import_crm_2024_Q1.xlsx,Migration ERP en cours
B2B-57408-0368,Groupe Simon EURL,449014959,44901495902263,FR69449014959,facturation..dupont@mail.fr,Jean Fournier,+33 7 71 91 81 37,Bordeaux,33000,FR,Actif,2023-07-20,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-26675-0369,Services Dubois France,322903104,32290310476007,FR06322903104,facturation.servicesduboisfrance@laposte.net,Jean Giraud,+33 1 43 42 12 96,Bordeaux,33000,FR,En attente,2024-06-27,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-20151-0370,Groupe Laurent SARL,335956166,33595616679556,,facturation.groupelaurentsarl@laposte.net,Isabelle Moreau,,Nantes,44000,FR,Actif,2024-11-12,migration_batch_12.xlsx,Doublon suspecté
B2B-38163-0371,Négoce Dubois SASU,690261137,69026113771857,FR69690261137,facturation.ngoceduboissasu@entreprise.fr,Thomas Lemaire,+33 6 87 70 94 77,Montpellier,34000,FR,Actif,2023-04-18,partner_feed_b2b.csv,Doublon suspecté
B2B-25127-0372,  Logistique Garnier & Fils  ,376515887,37651588779327,FR36376515887,facturation.logistiquegarnierfil@orange.fr,Catherine Moreau,+33 6 78 41 62 96,Bordeaux,33000,FR,En attente,2022-10-31,migration_batch_12.xlsx,Email facturation manquant
B2B-92920-0373,Équipements Renault & Fils,327021645,32702164516567,FR60327021645,facturation.quipementsrenaultfil@gmail.com,Philippe Durand,+33 1 26 75 77 59,Lyon,69001,FR,Actif,2025-04-26,migration_batch_12.xlsx,
B2B-15929-0374,Services Simon & Fils,157676476,15767647677274,FR16157676476,facturation.servicessimonfils@societe.com,Marie Robert,+33 5 96 93 68 58,Reims,51100,FR,Inactif,2023-11-30,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-78838-0375,Services Martin France,986456526,9864565269581,FR82986456526,facturation.servicesmartinfrance@orange.fr,Philippe Giraud,+33 7 22 54 46 31,Grenoble,38000,FR,En attente,2022-08-06,legacy_erp_export.csv,Migration ERP en cours
B2B-28481-0376,Équipements Lambert France,138820907,13882090700873,fr23138820907,facturation.quipementslambertfra@entreprise.fr,Jean Leroy,+33 7 66 76 26 68,Toulouse,31000,FR,Actif,2022-10-08,manual_onboarding_2023.xlsx,
B2B-56362-0377,Distribution Dubois & Fils,131528541,,FR14131528541,,Jean Moreau,+33 7 34 81 94 90,Reims,51100,FR,Suspendu,2023-02-05,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-29848-0378,Industrie Dupont EURL,727423187,72742318764315,FR45727423187,facturation.industrieduponteurl@societe.com,Anne Richard,+33 1 63 98 43 88,Lyon,69001,FR,Actif,2023-04-20,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-74254-0379,Logistique Mercier EURL,695874135,69587413542650,FR57695874135,facturation.logistiquemerciereur@orange.fr,François Moreau,+33 7 50 94 24 54,Bordeaux,33000,FR,Inactif,2023-04-26,import_crm_2024_Q1.xlsx,Migration ERP en cours
B2B-45117-0380,Maintenance Faure France,836085452,83608545255731,FR07836085452,facturation.maintenancefaurefran@entreprise.fr,Nicolas Durand,+33 6 53 91 15 49,Bordeaux,33000,FR,En attente,2023-11-07,legacy_erp_export.csv,Compte créé avant réforme facturation électronique
B2B-12610-0381,Équipements Lefebvre SA,061558106,06155810626009,FR07061558106,facturation.quipementslefebvresa@orange.fr,,+33 4 47 30 57 52,Lille,59000,FR,En attente,2022-07-29,migration_batch_12.xlsx,SIRET à vérifier
B2B-73556-0382,Groupe Moreau France,024403307,,FR56024403307,facturation.groupemoreaufrance@entreprise.fr,Pierre Lemaire,+33 1 19 19 74 63,Reims,51100,FR,Inactif,2023-02-02,migration_batch_12.xlsx,Migration ERP en cours
B2B-52431-0383,Groupe Renault EURL,680447313,68044731356299,,facturation.grouperenaulteurl@gmail.com,Sophie Moreau,+33 7 46 99 78 74,Nice,06000,FR,Actif,2024-07-15,legacy_erp_export.csv,
B2B-62081-0384,Services Bernard SARL,375791456,37579145622184,FR28375791456,facturation.servicesbernardsarl@orange.fr,Catherine Bonnet,+33 6 61 88 70 76,Lille,59000,FR,Actif,2022-11-05,import_crm_2024_Q1.xlsx,Doublon suspecté
B2B-84096-0385,Distribution Blanc & Fils,960438784,96043878442183,FR40960438784,facturation.distributionblancfil@entreprise.fr,Julie Fournier,+33 6 23 64 99 19,Toulouse,31000,FR,Actif,2022-03-21,partner_feed_b2b.csv,Email facturation manquant
B2B-32376-0386,Logistique Perrin SA,872866041,87286604188694,FR06872866041,facturation.logistiqueperrinsa@laposte.net,Thomas Leroy,+33 5 82 93 31 28,Grenoble,38000,FR,Inactif,2024-08-05,legacy_erp_export.csv,Doublon suspecté
B2B-27739-0387,Distribution Bernard SARL,287056220,28705622091942,FR53287056220,facturation.distributionbernards@orange.fr,Sophie Lemaire,+33 7 52 22 17 89,Nice,06000,FR,Actif,2023-07-17,manual_onboarding_2023.xlsx,SIRET à vérifier
B2B-86607-0388,Logistique Laurent SARL,459648836,45964883628369,FR49459648836,facturation.logistiquelaurentsar@laposte.net,Pierre Michel,+33 6 76 85 92 59,Grenoble,38000,FR,Suspendu,2024-08-27,legacy_erp_export.csv,
B2B-10350-0389,Solutions Marchand SASU,896383464,89638346488039,,facturation.solutionsmarchandsas@orange.fr,Marie Bonnet,+33 6 70 10 51 19,Bordeaux,33000,FR,Actif,2023-05-09,migration_batch_12.xlsx,SIRET à vérifier
B2B-59454-0390,Groupe Faure SAS,699854355,69985435531285,FR17699854355,facturation.groupefauresas@entreprise.fr,Isabelle Michel,+33 5 77 20 87 37,Montpellier,34000,FR,En attente,2024-06-10,manual_onboarding_2023.xlsx,
B2B-13315-0391,Maintenance Garnier SAS,575639830,5756398309799,FR81575639830,facturation.maintenancegarniersa@gmail.com,,+33 6 10 85 49 52,Saint-Étienne,42000,FR,Suspendu,2024-09-07,partner_feed_b2b.csv,
B2B-43166-0392,Services Renault & Fils,409079777,40907977784875,FR9640907,facturation.servicesrenaultfils@societe.com,Marie Durand,+33 6 32 26 20 63,Le Havre,76600,FR,Actif,2022-02-04,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-32179-0393,Services Lefebvre EURL,148465648,,FR19148465648,facture.serviceslefebvreeurl@laposte.net,Thomas Durand,+33 9 63 95 95 17,Montpellier,34000,FR,Suspendu,2022-01-07,manual_onboarding_2023.xlsx,Migration ERP en cours
B2B-83473-0394,Logistique Moreau SARL,515791974,51579197495623,fr21515791974,facturation.logistiquemoreausarl@gmail.com,Pierre Leroy,+33 6 31 11 37 91,Marseille,13001,FR,Actif,2022-09-29,manual_onboarding_2023.xlsx,
B2B-59716-0395,Industrie Girard SAS,424295630,42429563038657,FR37424295630,facturation.industriegirardsas@laposte.net,Julie Fournier,+33 7 55 84 56 54,Marseille,13001,FR,En attente,2024-02-29,legacy_erp_export.csv,Compte créé avant réforme facturation électronique
B2B-84542-0396,Groupe Bernard SASU,365435887,36543588727619,FR93365435887,facturation.groupebernardsasu@laposte.net,Sophie Fournier,+33 6 76 94 90 33,Reims,51100,FR,Actif,2022-08-03,manual_onboarding_2023.xlsx,
B2B-30807-0397,Services Marchand SASU,675512545,67551254598572,FR67675512545,facturation.servicesmarchandsasu@gmail.com,Catherine Bonnet,,Marseille,13001,FR,Actif,2024-11-04,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-65822-0398,Groupe Dubois SAS,496902820,49690282098546,FR56496902820,,Pierre Dupuis,+33 6 21 49 28 54,Rennes,35000,FR,Actif,2023-01-14,legacy_erp_export.csv,Client prioritaire - relance facturation
B2B-67219-0399,Services Lambert & Fils,752553418,75255341879840,FR10752553418,facturation.serviceslambertfils@orange.fr,Pierre Dupuis,+33 7 10 71 30 54,Toulouse,31000,FR,Actif,2024-03-04,legacy_erp_export.csv,Doublon suspecté
B2B-27501-0400,Logistique Lambert SAS,475107998,47510799813104,FR89475107998,facture.logistiquelambertsas@laposte.net,,+33 9 86 60 78 19,Lille,59000,FR,En attente,2024-03-26,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-28098-0401,Maintenance Simon EURL,730346158,73034615837350,FR61730346158,facturation@,Philippe Dupuis,+33 1 43 63 32 30,Marseille,13001,FR,Inactif,2022-01-26,legacy_erp_export.csv,Doublon suspecté
B2B-26874-0402,Transports Mercier EURL,986707667,98670766797263,FR09986707667,facturation.transportsmerciereur@gmail.com,Anne Fournier,+33 7 52 78 56 24,Nice,06000,FR,Actif,2025-04-23,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-77488-0403,Distribution Marchand SA,976074011,97607401178555,FR13976074011,facturation.distributionmarchand@laposte.net,Nicolas Moreau,,Paris,75001,FR,Suspendu,2022-03-16,migration_batch_12.xlsx,SIRET à vérifier
B2B-42588-0404,Services Garnier France,482814890,48281489026071,FR39482814890,facturation.servicesgarnierfranc@gmail.com,Thomas Petit,+33 6 91 73 65 45,Marseille,13001,FR,En attente,2024-07-27,import_crm_2024_Q1.xlsx,
B2B-52806-0405,Solutions Mercier EURL,502916810,50291681002933,FR26502916810,facturation.solutionsmerciereurl@orange.fr,Julie Michel,+33 1 65 24 34 83,Strasbourg,67000,FR,Actif,2025-03-20,partner_feed_b2b.csv,Client prioritaire - relance facturation
B2B-67271-0406,Groupe Girard SARL,424809620,42480962027,,facturation.groupegirardsarl@gmail.com,Philippe Dupuis,+33 7 69 86 91 50,Strasbourg,67000,FR,Inactif,2025-04-19,partner_feed_b2b.csv,Doublon suspecté
B2B-80969-0407,Distribution Laurent EURL,678055551,67805555197330,FR35678055551,facturation.distributionlaurente@entreprise.fr,Sophie Giraud,+33 9 42 61 14 94,Le Havre,76600,FR,En attente,2024-01-27,manual_onboarding_2023.xlsx,Migration ERP en cours
B2B-51331-0408,Solutions Perrin EURL,770299295,77029929503068,FR64770299295,facturation.societe,Thomas Lemaire,+33 6 58 78 26 58,Reims,51100,FR,Actif,2024-04-01,migration_batch_12.xlsx,SIRET à vérifier
B2B-56140-0409,ÉQuIPeMENTS lAmbeRT SASu,369455152,,FR12369455152,facturation.quipementslambertsas@entreprise.fr,Catherine Fournier,+33 7 30 32 61 46,Strasbourg,67000,FR,Actif,2023-05-06,legacy_erp_export.csv,Email facturation manquant
B2B-36186-0410,Distribution Roux & Fils,524103979,52410397958150,FR52524103979,,,+33 6 87 52 30 41,Rennes,35000,FR,Inactif,2024-02-29,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-44082-0411,Groupe Faure France,819807703,81980770395046,FR52819807703,facturation.groupefaurefrance@gmail.com,Isabelle Moreau,+33 9 64 25 23 28,Le Havre,76600,FR,Suspendu,2023-11-27,legacy_erp_export.csv,Client prioritaire - relance facturation
B2B-73254-0412,Groupe Blanc SA,341517736,34151773658284,,facturation.groupeblancsa@laposte.net,Catherine Lemaire,+33 7 86 14 27 28,Grenoble,38000,FR,Suspendu,2022-11-21,migration_batch_12.xlsx,Migration ERP en cours
B2B-72296-0413,Groupe Roux SARL,742229468,74222946827742,FR66742229468,facturation.grouperouxsarl@societe.com,Nicolas Robert,+33 7 56 75 76 61,Le Havre,76600,FR,En attente,2024-02-06,partner_feed_b2b.csv,Email facturation manquant
B2B-94984-0414,Solutions Roux SA,287276019,28727601929400,FR44287276019,facturation.solutionsrouxsa@orange.fr,Nicolas Bonnet,+33 1 93 35 55 73,Toulouse,31000,FR,En attente,2023-04-13,legacy_erp_export.csv,Doublon suspecté
B2B-97063-0415,Solutions Moreau SARL,940265427,94026542728221,FR15940265427,,François Petit,+33 1 44 80 78 78,Strasbourg,67000,FR,Suspendu,2023-05-17,legacy_erp_export.csv,Email facturation manquant
B2B-33256-0416,Services Dubois SA,094841319,09484131927227,FR77094841319,facturation.servicesduboissa@orange.fr,Sophie Bonnet,+33 9 69 22 78 16,Paris,75001,FR,En attente,2025-04-22,legacy_erp_export.csv,Email facturation manquant
B2B-49316-0417,Négoce Marchand SARL,909617392,90961739298901,FR76909617392,facturation.ngocemarchandsarl@entreprise.fr,Anne Michel,+33 6 52 74 71 75,Nice,06000,FR,En attente,2023-09-25,partner_feed_b2b.csv,
B2B-33878-0418,Services Roux France,053315866,05331586681351,FR42053315866,facturation.servicesrouxfrance@gmail.com,Isabelle Giraud,+33 6 32 18 65 96,Marseille,13001,FR,Actif,2023-03-13,manual_onboarding_2023.xlsx,Compte créé avant réforme facturation électronique
B2B-50027-0419,Services Blanc SAS,587149393,58714939351935,FR68587149393,facturation.servicesblancsas@orange.fr,Pierre Bonnet,+33 5 76 70 93 86,Toulouse,31000,FR,Actif,2024-01-30,legacy_erp_export.csv,Migration ERP en cours
B2B-53741-0420,Transports Faure SARL,557469664,55746966446348,,facturation.transportsfauresarl@orange.fr,Catherine Michel,+33 6 36 94 42 47,Strasbourg,67000,FR,Actif,2024-10-27,partner_feed_b2b.csv,Migration ERP en cours
B2B-24003-0421,Maintenance Renault SAS,132579707,13257970779522,FRXX132579707,facturation.maintenancerenaultsa@societe.com,Philippe Durand,+33 7 45 78 57 66,Nice,06000,FR,Actif,2022-11-05,migration_batch_12.xlsx,Migration ERP en cours
B2B-85246-0422,Groupe Lambert SASU,381735989,38173598938196,FR80381735989,facturation.groupelambertsasu@gmail.com,Pierre Petit,+33 5 56 67 37 33,Le Havre,76600,FR,En attente,2022-02-17,legacy_erp_export.csv,
B2B-94179-0423,  Solutions Dupont SASU  ,666708085,66670808504205,FR78666708085,facturation.solutionsdupontsasu@societe.com,Isabelle Giraud,+33 7 91 18 19 82,Strasbourg,67000,FR,En attente,2023-01-26,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-46289-0424,Distribution Dubois France,772512951,77251295196922,FR24772512951,facturation.distributionduboisfr@entreprise.fr,Jean Moreau,+33 6 89 59 12 11,Grenoble,38000,FR,Inactif,2023-02-15,migration_batch_12.xlsx,Doublon suspecté
B2B-85609-0425,Négoce Marchand SASU,012269163,01226916350019,FR75012269163,billing.ngocemarchandsasu@orange.fr,Pierre Richard,+33 6 13 78 87 15,Nice,06000,FR,Actif,2023-03-21,manual_onboarding_2023.xlsx,
B2B-27997-0426,Logistique Perrin France,935348749,93534874906658,FR92935348749,facturation.logistiqueperrinfran@gmail.com,Philippe Durand,+33 6 58 16 67 66,Nice,06000,FR,Suspendu,2024-11-23,import_crm_2024_Q1.xlsx,
B2B-37477-0427,  Logistique Dubois SA  ,179556331,17955633133460,FR69179556331,facturation@.fr,Marie Fournier,+33 7 63 61 22 55,Bordeaux,33000,FR,Inactif,2022-02-02,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-15946-0428,Services Renault France,232902829,23290282908019,FR39232902829,facturation.servicesrenaultfranc@societe.com,Sophie Lemaire,+33 5 89 63 30 63,Paris,75001,FR,Actif,2022-11-29,import_crm_2024_Q1.xlsx,Email facturation manquant
B2B-36748-0429,Solutions Dupont EURL,465495007,46549500796331,FR465495007,facturation.solutionsduponteurl@orange.fr,Philippe Durand,+33 6 30 22 11 54,Paris,75001,FR,En attente,2024-06-20,legacy_erp_export.csv,
B2B-50819-0430,Services Martin SA,128059820,12805982056333,FR11128059820,facturation.servicesmartinsa@entreprise.fr,Nicolas Robert,+33 7 88 95 22 71,Nantes,44000,FR,Suspendu,2024-04-07,manual_onboarding_2023.xlsx,
B2B-42739-0431,Solutions Marchand SASU,896383464,89638346488039,FR04896383464,facturation.solutionsmarchandsas@laposte.net,Pierre Lemaire,+33 5 69 95 85 76,Bordeaux,33000,FR,Suspendu,2024-02-28,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-67653-0432,Négoce Perrin SARL,104332189,10433218911395,FR83104332189,facture.ngoceperrinsarl@orange.fr,François Durand,+33 4 30 60 51 11,Paris,75001,FR,Actif,2023-07-27,migration_batch_12.xlsx,Doublon suspecté
B2B-54204-0433,éQUIpEMeNTS GiRARD sARL,245787153,2457871534789,DE63245787153,facturation.quipementsgirardsarl@entreprise.fr,François Durand,+33 4 22 39 68 24,Reims,51100,FR,Actif,2022-11-08,migration_batch_12.xlsx,SIRET à vérifier
B2B-36502-0434,Distribution Blanc SAS,406468674,,FR22406468674,facturation.distributionblancsas@gmail.com,Marie Michel,+33 5 36 88 86 18,Grenoble,38000,FR,Actif,2024-03-12,legacy_erp_export.csv,SIRET à vérifier
B2B-61249-0435,Maintenance Moreau & Fils,933513422,93351342276798,FR25933513422,facturation.maintenancemoreaufil@orange.fr,Sophie Fournier,+33 7 51 11 91 25,Grenoble,38000,FR,Actif,2025-01-13,migration_batch_12.xlsx,Email facturation manquant
B2B-30142-0436,Maintenance Simon & Fils,154064179,15406417963871,FR62154064179,facturation.maintenancesimonfils@laposte.net,Sophie Giraud,+33 7 40 95 73 99,Grenoble,38000,FR,Actif,2023-05-31,migration_batch_12.xlsx,Doublon suspecté
B2B-65003-0437,Distribution Roux SASU,451017391,,fr58451017391,facturation.distributionrouxsasu@laposte.net,Marie Lemaire,+33 7 87 76 95 58,Strasbourg,67000,FR,Actif,2025-04-03,migration_batch_12.xlsx,SIRET à vérifier
B2B-61608-0438,  Maintenance Dupont SAS  ,057798060,05779806023689,FR96057798060,facturation.maintenancedupontsas@gmail.com,François Leroy,+33 7 13 68 42 55,Rennes,35000,FR,Suspendu,2023-06-23,legacy_erp_export.csv,Client prioritaire - relance facturation
B2B-83200-0439,Logistique Faure SASU,019655696,01965569667033,FR24019655696,facturation.logistiquefauresasu@laposte.net,Julie Moreau,+33 4 73 21 52 55,Toulouse,31000,FR,Suspendu,2024-04-11,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-93817-0440,Solutions Simon SAS,263475572,26347557202087,FR263475572,facturation..dupont@mail.fr,Sophie Bonnet,+33 7 81 78 32 60,Nantes,44000,FR,Actif,2023-11-28,migration_batch_12.xlsx,Doublon suspecté
B2B-62003-0441,Industrie Marchand France,261499159,26149915932231,FR95261499159,facturation.industriemarchandfra@societe.com,Pierre Dupuis,,Paris,75001,FR,Actif,2024-09-16,partner_feed_b2b.csv,SIRET à vérifier
B2B-82918-0442,Négoce Faure & Fils,893628965,89362896592634,FR34893628965,facturation.ngocefaurefils@laposte.net,Nicolas Moreau,+33 6 50 79 55 19,Nice,06000,FR,Actif,2022-07-17,migration_batch_12.xlsx,Email facturation manquant
B2B-80170-0443,Groupe Martin EURL,519358374,51935837457392,FR24519358374,facturation.groupemartineurl@entreprise.fr,Anne Moreau,+33 6 12 81 67 81,Rennes,35000,FR,Suspendu,2023-07-20,migration_batch_12.xlsx,Migration ERP en cours
B2B-13614-0444,Équipements Mercier SA,976263744,97626374474692,FR16976263744,facturation@,Philippe Robert,+33 5 10 88 16 55,Toulouse,31000,FR,Actif,2023-01-03,legacy_erp_export.csv,
B2B-95119-0445,Maintenance Faure & Fils,715116969,71511696918154,FR76715116969,facturation.maintenancefaurefils@laposte.net,Pierre Petit,+33 6 65 42 73 21,Bordeaux,33000,FR,Actif,2024-12-08,manual_onboarding_2023.xlsx,
B2B-89450-0446,Transports Dupont SA,080512085,08051208540142,FR59080512085,facturation.transportsdupontsa@gmail.com,Anne Bonnet,+33 6 32 34 91 89,Strasbourg,67000,FR,Actif,2025-03-21,legacy_erp_export.csv,Email facturation manquant
